ID,Lat,Lng,District,County,Fwy,Lanes,Type,Direction,ID2
1108619,33.181145,-117.341401,11,San Diego,SR78-W,3,Mainline,W,7411
1108621,33.181397,-117.328764,11,San Diego,SR78-W,3,Mainline,W,7412
1116318,33.182878,-117.298269,11,San Diego,SR78-W,3,Mainline,W,7413
1108401,33.183081,-117.297902,11,San Diego,SR78-W,3,Mainline,W,7414
1108760,33.183222,-117.296449,11,San Diego,SR78-W,3,Mainline,W,7415
1108623,33.187261,-117.281077,11,San Diego,SR78-W,3,Mainline,W,7416
1108625,33.194328,-117.256869,11,San Diego,SR78-W,3,Mainline,W,7417
1118260,33.194991,-117.251058,11,San Diego,SR78-W,3,Mainline,W,7418
1108627,33.18994,-117.240564,11,San Diego,SR78-W,3,Mainline,W,7419
1108629,33.180588,-117.229853,11,San Diego,SR78-W,3,Mainline,W,7420
1108643,33.168329,-117.216099,11,San Diego,SR78-W,3,Mainline,W,7421
1108631,33.151914,-117.200195,11,San Diego,SR78-W,3,Mainline,W,7422
1116431,33.145055,-117.192178,11,San Diego,SR78-W,3,Mainline,W,7423
1108762,33.138585,-117.178083,11,San Diego,SR78-W,3,Mainline,W,7424
1108599,33.137287,-117.174332,11,San Diego,SR78-W,3,Mainline,W,7425
1108697,33.137204,-117.164146,11,San Diego,SR78-W,3,Mainline,W,7426
1108700,33.139232,-117.142802,11,San Diego,SR78-W,3,Mainline,W,7427
1108704,33.132967,-117.123177,11,San Diego,SR78-W,3,Mainline,W,7428
1126022,33.12936,-117.114803,11,San Diego,SR78-W,4,Mainline,W,7429
1126035,33.127065,-117.109382,11,San Diego,SR78-W,2,Mainline,W,7430
1108708,33.130825,-117.092776,11,San Diego,SR78-W,3,Mainline,W,7431
1113641,33.132227,-117.086173,11,San Diego,SR78-W,2,Mainline,W,7432
1119449,33.132541,-117.087404,11,San Diego,SR78-W,3,Mainline,W,7433
1108380,32.713024,-117.139745,11,San Diego,SR94-E,4,Mainline,E,7434
1108378,32.713119,-117.133405,11,San Diego,SR94-E,4,Mainline,E,7435
1122956,32.713724,-117.129847,11,San Diego,SR94-E,4,Mainline,E,7436
1122951,32.713706,-117.129104,11,San Diego,SR94-E,4,Mainline,E,7437
1108376,32.714326,-117.126912,11,San Diego,SR94-E,4,Mainline,E,7438
1111568,32.71658,-117.11662,11,San Diego,SR94-E,4,Mainline,E,7439
1111559,32.718627,-117.104491,11,San Diego,SR94-E,4,Mainline,E,7440
1111567,32.718925,-117.101118,11,San Diego,SR94-E,4,Mainline,E,7441
1118648,32.717692,-117.090432,11,San Diego,SR94-E,6,Mainline,E,7442
1108374,32.71801,-117.08462,11,San Diego,SR94-E,5,Mainline,E,7443
1108505,32.723666,-117.076046,11,San Diego,SR94-E,5,Mainline,E,7444
1126373,32.727761,-117.069682,11,San Diego,SR94-E,4,Mainline,E,7445
1108503,32.744705,-117.041718,11,San Diego,SR94-E,4,Mainline,E,7446
1113966,32.745649,-117.032947,11,San Diego,SR94-E,4,Mainline,E,7447
1108501,32.74629,-117.030852,11,San Diego,SR94-E,4,Mainline,E,7448
1113181,32.746819,-117.020529,11,San Diego,SR94-E,3,Mainline,E,7449
1118989,32.713382,-117.145021,11,San Diego,SR94-W,3,Mainline,W,7450
1111558,32.713274,-117.140097,11,San Diego,SR94-W,4,Mainline,W,7451
1108285,32.713318,-117.134145,11,San Diego,SR94-W,4,Mainline,W,7452
1108287,32.714211,-117.127908,11,San Diego,SR94-W,4,Mainline,W,7453
1108289,32.716724,-117.119831,11,San Diego,SR94-W,4,Mainline,W,7454
1108291,32.717134,-117.117861,11,San Diego,SR94-W,5,Mainline,W,7455
1108293,32.717909,-117.113171,11,San Diego,SR94-W,4,Mainline,W,7456
1108295,32.718507,-117.106173,11,San Diego,SR94-W,4,Mainline,W,7457
1108297,32.718104,-117.092449,11,San Diego,SR94-W,5,Mainline,W,7458
1108302,32.717955,-117.087127,11,San Diego,SR94-W,4,Mainline,W,7459
1108304,32.720663,-117.080357,11,San Diego,SR94-W,4,Mainline,W,7460
1108306,32.726464,-117.072595,11,San Diego,SR94-W,4,Mainline,W,7461
1108308,32.734694,-117.057992,11,San Diego,SR94-W,4,Mainline,W,7462
1108311,32.740913,-117.052169,11,San Diego,SR94-W,4,Mainline,W,7463
1108313,32.74454,-117.047105,11,San Diego,SR94-W,4,Mainline,W,7464
1108315,32.744864,-117.040554,11,San Diego,SR94-W,4,Mainline,W,7465
1108317,32.745268,-117.035279,11,San Diego,SR94-W,4,Mainline,W,7466
1113173,32.746923,-117.023229,11,San Diego,SR94-W,4,Mainline,W,7467
1113126,32.748892,-117.017105,11,San Diego,SR94-W,3,Mainline,W,7468
1120121,32.753919,-117.010444,11,San Diego,SR94-W,3,Mainline,W,7469
1112964,32.702928,-117.010755,11,San Diego,SR125-N,3,Mainline,N,7470
1113267,32.741488,-117.016541,11,San Diego,SR125-N,3,Mainline,N,7471
1113266,32.716131,-117.014296,11,San Diego,SR125-N,3,Mainline,N,7472
1113147,32.725198,-117.01447,11,San Diego,SR125-N,3,Mainline,N,7473
1113292,32.720013,-117.014848,11,San Diego,SR125-N,3,Mainline,N,7474
1113297,32.749839,-117.016252,11,San Diego,SR125-N,3,Mainline,N,7475
1113017,32.731085,-117.015062,11,San Diego,SR125-N,3,Mainline,N,7476
1113159,32.736686,-117.015668,11,San Diego,SR125-N,3,Mainline,N,7477
1113301,32.752517,-117.01272,11,San Diego,SR125-N,3,Mainline,N,7478
1113308,32.774782,-117.002684,11,San Diego,SR125-N,2,Mainline,N,7479
1113187,32.774754,-117.002675,11,San Diego,SR125-N,3,Mainline,N,7480
1108372,32.754424,-117.01021,11,San Diego,SR125-N,3,Mainline,N,7481
1108299,32.77556,-117.002934,11,San Diego,SR125-N,3,Mainline,N,7482
1111555,32.782757,-117.005102,11,San Diego,SR125-N,3,Mainline,N,7483
1111557,32.794264,-117.00563,11,San Diego,SR125-N,4,Mainline,N,7484
1113915,32.799266,-117.005352,11,San Diego,SR125-N,3,Mainline,N,7485
1113222,32.805368,-117.005343,11,San Diego,SR125-N,3,Mainline,N,7486
1113894,32.807875,-117.005299,11,San Diego,SR125-N,3,Mainline,N,7487
1113327,32.833838,-117.003119,11,San Diego,SR125-N,3,Mainline,N,7488
1113413,32.759045,-117.005049,11,San Diego,SR125-S,3,Mainline,S,7489
1114006,32.700378,-117.011606,11,San Diego,SR125-S,3,Mainline,S,7490
1114018,32.710482,-117.012885,11,San Diego,SR125-S,3,Mainline,S,7491
1108323,32.754413,-117.010595,11,San Diego,SR125-S,3,Mainline,S,7492
1113138,32.744963,-117.018519,11,San Diego,SR125-S,2,Mainline,S,7493
1108326,32.775103,-117.003063,11,San Diego,SR125-S,3,Mainline,S,7494
1111554,32.784849,-117.0061,11,San Diego,SR125-S,3,Mainline,S,7495
1111556,32.79423,-117.005898,11,San Diego,SR125-S,3,Mainline,S,7496
1113904,32.794418,-117.005858,11,San Diego,SR125-S,3,Mainline,S,7497
1113218,32.804631,-117.005603,11,San Diego,SR125-S,4,Mainline,S,7498
1113335,32.834748,-117.003404,11,San Diego,SR125-S,3,Mainline,S,7499
1121818,32.757697,-117.160056,11,San Diego,SR163-N,4,Mainline,N,7500
1114450,32.767979,-117.16213,11,San Diego,SR163-N,6,Mainline,N,7501
1114457,32.783982,-117.161692,11,San Diego,SR163-N,5,Mainline,N,7502
1114471,32.804762,-117.154108,11,San Diego,SR163-N,6,Mainline,N,7503
1116139,32.812726,-117.151215,11,San Diego,SR163-N,4,Mainline,N,7504
1108564,32.821751,-117.146602,11,San Diego,SR163-N,4,Mainline,N,7505
1116145,32.8269,-117.143798,11,San Diego,SR163-N,4,Mainline,N,7506
1108567,32.833798,-117.139787,11,San Diego,SR163-N,5,Mainline,N,7507
1116098,32.845121,-117.129665,11,San Diego,SR163-N,4,Mainline,N,7508
1108570,32.854682,-117.119386,11,San Diego,SR163-N,4,Mainline,N,7509
1113279,32.746749,-117.156312,11,San Diego,SR163-S,2,Mainline,S,7510
1111539,32.746765,-117.156512,11,San Diego,SR163-S,2,Mainline,S,7511
1108331,32.749679,-117.155519,11,San Diego,SR163-S,2,Mainline,S,7512
1111520,32.7516,-117.155806,11,San Diego,SR163-S,2,Mainline,S,7513
1121821,32.757664,-117.160289,11,San Diego,SR163-S,5,Mainline,S,7514
1114463,32.784029,-117.161945,11,San Diego,SR163-S,4,Mainline,S,7515
1111509,32.790699,-117.159531,11,San Diego,SR163-S,4,Mainline,S,7516
1114478,32.804853,-117.15441,11,San Diego,SR163-S,5,Mainline,S,7517
1116092,32.812816,-117.151507,11,San Diego,SR163-S,5,Mainline,S,7518
1108486,32.8195,-117.148074,11,San Diego,SR163-S,4,Mainline,S,7519
1108484,32.822354,-117.146524,11,San Diego,SR163-S,4,Mainline,S,7520
1116105,32.826994,-117.143983,11,San Diego,SR163-S,5,Mainline,S,7521
1116158,32.845317,-117.129866,11,San Diego,SR163-S,5,Mainline,S,7522
1108721,32.85586,-117.117328,11,San Diego,SR163-S,5,Mainline,S,7523
1111525,32.859661,-117.113917,11,San Diego,SR163-S,4,Mainline,S,7524
1119784,32.54945,-117.039282,11,San Diego,I805-N,2,Mainline,N,7525
1119797,32.553573,-117.041355,11,San Diego,I805-N,4,Mainline,N,7526
1118663,32.558315,-117.042254,11,San Diego,I805-N,4,Mainline,N,7527
1118677,32.572621,-117.039445,11,San Diego,I805-N,4,Mainline,N,7528
1126361,32.578126,-117.038144,11,San Diego,I805-N,5,Mainline,N,7529
1126368,32.578428,-117.038084,11,San Diego,I805-N,5,Mainline,N,7530
1122699,32.584089,-117.036837,11,San Diego,I805-N,4,Mainline,N,7531
1116061,32.597548,-117.036123,11,San Diego,I805-N,4,Mainline,N,7532
1115905,32.60296,-117.036122,11,San Diego,I805-N,4,Mainline,N,7533
1116055,32.608222,-117.036161,11,San Diego,I805-N,4,Mainline,N,7534
1122693,32.618855,-117.039388,11,San Diego,I805-N,4,Mainline,N,7535
1120025,32.63687,-117.049588,11,San Diego,I805-N,5,Mainline,N,7536
1116413,32.639755,-117.054301,11,San Diego,I805-N,4,Mainline,N,7537
1120256,32.647835,-117.060693,11,San Diego,I805-N,4,Mainline,N,7538
1108448,32.67811,-117.084893,11,San Diego,I805-N,5,Mainline,N,7539
1125457,32.691156,-117.094637,11,San Diego,I805-N,4,Mainline,N,7540
1108441,32.714775,-117.102476,11,San Diego,I805-N,4,Mainline,N,7541
1126553,32.724289,-117.10266,11,San Diego,I805-N,4,Mainline,N,7542
1122928,32.734846,-117.113294,11,San Diego,I805-N,4,Mainline,N,7543
1122929,32.734636,-117.113512,11,San Diego,I805-N,4,Mainline,N,7544
1111572,32.741165,-117.116261,11,San Diego,I805-N,4,Mainline,N,7545
1121253,32.74856,-117.12225,11,San Diego,I805-N,4,Mainline,N,7546
1118908,32.750436,-117.123137,11,San Diego,I805-N,5,Mainline,N,7547
1118915,32.760845,-117.12661,11,San Diego,I805-N,3,Mainline,N,7548
1123124,32.760722,-117.126908,11,San Diego,I805-N,6,Mainline,N,7549
1121288,32.76816,-117.129693,11,San Diego,I805-N,4,Mainline,N,7550
1116112,32.781007,-117.138625,11,San Diego,I805-N,5,Mainline,N,7551
1113460,32.782075,-117.139838,11,San Diego,I805-N,5,Mainline,N,7552
1108572,32.786732,-117.14654,11,San Diego,I805-N,5,Mainline,N,7553
1116119,32.793965,-117.149604,11,San Diego,I805-N,5,Mainline,N,7554
1116126,32.800085,-117.149586,11,San Diego,I805-N,5,Mainline,N,7555
1116133,32.804673,-117.150822,11,San Diego,I805-N,5,Mainline,N,7556
1115240,32.811675,-117.155267,11,San Diego,I805-N,4,Mainline,N,7557
1118020,32.817749,-117.159929,11,San Diego,I805-N,4,Mainline,N,7558
1117850,32.819359,-117.160872,11,San Diego,I805-N,4,Mainline,N,7559
1108577,32.832144,-117.168507,11,San Diego,I805-N,4,Mainline,N,7560
1126175,32.842493,-117.174848,11,San Diego,I805-N,5,Mainline,N,7561
1126184,32.847538,-117.177909,11,San Diego,I805-N,4,Mainline,N,7562
1108580,32.858916,-117.184886,11,San Diego,I805-N,4,Mainline,N,7563
1111553,32.867237,-117.192319,11,San Diego,I805-N,4,Mainline,N,7564
1115964,32.881721,-117.201326,11,San Diego,I805-N,5,Mainline,N,7565
1126319,32.881653,-117.201619,11,San Diego,I805-N,5,Mainline,N,7566
1108653,32.891358,-117.207213,11,San Diego,I805-N,4,Mainline,N,7567
1123089,32.894604,-117.214442,11,San Diego,I805-N,4,Mainline,N,7568
1125913,32.894648,-117.214511,11,San Diego,I805-N,2,Mainline,N,7569
1125912,32.894826,-117.214163,11,San Diego,I805-N,2,Mainline,N,7570
1123088,32.89479,-117.214108,11,San Diego,I805-N,4,Mainline,N,7571
1123081,32.903782,-117.223779,11,San Diego,I805-N,2,Mainline,N,7572
1123084,32.905,-117.224207,11,San Diego,I805-N,2,Mainline,N,7573
1119790,32.553604,-117.041663,11,San Diego,I805-S,4,Mainline,S,7574
1118656,32.558345,-117.042588,11,San Diego,I805-S,4,Mainline,S,7575
1118670,32.572631,-117.039744,11,San Diego,I805-S,4,Mainline,S,7576
1119804,32.578123,-117.038471,11,San Diego,I805-S,5,Mainline,S,7577
1122706,32.584087,-117.037094,11,San Diego,I805-S,4,Mainline,S,7578
1115912,32.59651,-117.036458,11,San Diego,I805-S,4,Mainline,S,7579
1115979,32.603075,-117.036435,11,San Diego,I805-S,4,Mainline,S,7580
1115972,32.608399,-117.036523,11,San Diego,I805-S,4,Mainline,S,7581
1126790,32.618779,-117.039649,11,San Diego,I805-S,4,Mainline,S,7582
1120291,32.630622,-117.044658,11,San Diego,I805-S,4,Mainline,S,7583
1120018,32.636725,-117.049889,11,San Diego,I805-S,5,Mainline,S,7584
1116424,32.639609,-117.054617,11,San Diego,I805-S,5,Mainline,S,7585
1121401,32.647524,-117.060767,11,San Diego,I805-S,5,Mainline,S,7586
1120040,32.651396,-117.068162,11,San Diego,I805-S,4,Mainline,S,7587
1121394,32.653505,-117.070333,11,San Diego,I805-S,5,Mainline,S,7588
1121387,32.660084,-117.076276,11,San Diego,I805-S,4,Mainline,S,7589
1126006,32.659734,-117.075966,11,San Diego,I805-S,4,Mainline,S,7590
1125944,32.672952,-117.082415,11,San Diego,I805-S,5,Mainline,S,7591
1120683,32.67285,-117.0827,11,San Diego,I805-S,5,Mainline,S,7592
1111548,32.678037,-117.085196,11,San Diego,I805-S,5,Mainline,S,7593
1117979,32.686682,-117.09211,11,San Diego,I805-S,4,Mainline,S,7594
1125925,32.686782,-117.091828,11,San Diego,I805-S,4,Mainline,S,7595
1111547,32.69111,-117.094893,11,San Diego,I805-S,4,Mainline,S,7596
1111546,32.704152,-117.095206,11,San Diego,I805-S,4,Mainline,S,7597
1111545,32.714727,-117.102692,11,San Diego,I805-S,4,Mainline,S,7598
1111544,32.725755,-117.103501,11,San Diego,I805-S,4,Mainline,S,7599
1118894,32.729729,-117.107696,11,San Diego,I805-S,5,Mainline,S,7600
1119383,32.729896,-117.107497,11,San Diego,I805-S,5,Mainline,S,7601
1123210,32.740965,-117.116526,11,San Diego,I805-S,4,Mainline,S,7602
1111543,32.748425,-117.12253,11,San Diego,I805-S,5,Mainline,S,7603
1111542,32.756165,-117.12539,11,San Diego,I805-S,5,Mainline,S,7604
1115921,32.78088,-117.138885,11,San Diego,I805-S,6,Mainline,S,7605
1108391,32.78192,-117.140068,11,San Diego,I805-S,5,Mainline,S,7606
1115929,32.786586,-117.146806,11,San Diego,I805-S,5,Mainline,S,7607
1115937,32.793814,-117.149876,11,San Diego,I805-S,5,Mainline,S,7608
1108393,32.80262,-117.150601,11,San Diego,I805-S,5,Mainline,S,7609
1115946,32.803497,-117.15084,11,San Diego,I805-S,4,Mainline,S,7610
1111570,32.808467,-117.152775,11,San Diego,I805-S,4,Mainline,S,7611
1115246,32.811513,-117.155527,11,San Diego,I805-S,4,Mainline,S,7612
1117857,32.823789,-117.163808,11,San Diego,I805-S,4,Mainline,S,7613
1118013,32.817619,-117.160167,11,San Diego,I805-S,6,Mainline,S,7614
1118957,32.819236,-117.161117,11,San Diego,I805-S,5,Mainline,S,7615
1108398,32.834806,-117.170551,11,San Diego,I805-S,5,Mainline,S,7616
1108410,32.857504,-117.184358,11,San Diego,I805-S,4,Mainline,S,7617
1108764,32.8671,-117.192516,11,San Diego,I805-S,4,Mainline,S,7618
1108413,32.875201,-117.199467,11,San Diego,I805-S,4,Mainline,S,7619
1113473,32.889107,-117.204927,11,San Diego,I805-S,4,Mainline,S,7620
1125769,32.891027,-117.207148,11,San Diego,I805-S,4,Mainline,S,7621
1123072,32.903791,-117.224669,11,San Diego,I805-S,2,Mainline,S,7622
1123064,32.904837,-117.224416,11,San Diego,I805-S,3,Mainline,S,7623
1123069,32.903777,-117.224665,11,San Diego,I805-S,3,Mainline,S,7624
1125836,32.568009,-117.035356,11,San Diego,I905-E,2,Mainline,E,7625
1125835,32.566988,-117.017135,11,San Diego,I905-E,4,Mainline,E,7626
1125812,32.56827,-117.027365,11,San Diego,I905-E,3,Mainline,E,7627
1125805,32.566314,-117.004599,11,San Diego,I905-E,3,Mainline,E,7628
1125799,32.564763,-116.988199,11,San Diego,I905-E,3,Mainline,E,7629
1125794,32.56415,-116.982231,11,San Diego,I905-E,3,Mainline,E,7630
1123302,32.56412,-116.978,11,San Diego,I905-E,3,Mainline,E,7631
1123265,32.560777,-116.944829,11,San Diego,I905-E,3,Mainline,E,7632
1123282,32.56407,-116.969401,11,San Diego,I905-E,4,Mainline,E,7633
1122380,32.564065,-116.963594,11,San Diego,I905-E,3,Mainline,E,7634
1123270,32.563837,-116.950855,11,San Diego,I905-E,3,Mainline,E,7635
1126526,32.568319,-117.035373,11,San Diego,I905-W,2,Mainline,W,7636
1125829,32.567245,-117.017043,11,San Diego,I905-W,3,Mainline,W,7637
1125348,32.568341,-117.027502,11,San Diego,I905-W,3,Mainline,W,7638
1125353,32.566603,-117.004472,11,San Diego,I905-W,3,Mainline,W,7639
1125359,32.565082,-116.988059,11,San Diego,I905-W,4,Mainline,W,7640
1123287,32.564408,-116.977872,11,San Diego,I905-W,3,Mainline,W,7641
1123276,32.564373,-116.969279,11,San Diego,I905-W,3,Mainline,W,7642
1122394,32.564336,-116.961909,11,San Diego,I905-W,3,Mainline,W,7643
1123261,32.564112,-116.950744,11,San Diego,I905-W,3,Mainline,W,7644
1123256,32.560935,-116.944559,11,San Diego,I905-W,3,Mainline,W,7645
1122412,32.555743,-116.939922,11,San Diego,I905-W,3,Mainline,W,7646
